  0.194463387       46.7484436       121.825157       122.928085    
  0.606373906       8.45959091       24.0801735       37.6298218    
   1.05094814       5.23664761       6.13273335       12.5808935    
   1.53077626       4.44266891       1.63026738       4.20001793    
   2.04865360       3.76505113      0.645201206       1.31031394    
   2.60759783       3.07583904      0.297602922      0.571883023    
   3.21086502       2.47249269      0.158014640      0.324535757    
   3.86197019       1.95365250      -4.53938171E-02  0.142843381    
   4.56470680       1.54524791     -0.137999043       4.43511121E-02
   5.32316875       1.22877967     -0.188614815       5.36686890E-02
   6.14177561      0.974160552     -0.185641110       1.24705452E-02
   7.02529573      0.782716095     -0.187103033       2.12134439E-02
   7.97887754      0.626138270     -0.160359651       1.85116120E-02
   9.00807667      0.508627713     -0.161004335       1.43926293E-02
   10.1188889      0.414770454     -0.146047041       1.94843374E-02
   11.3177872      0.336395681     -0.120904468       1.50719807E-02
   12.6117544      0.274504155     -0.117958717       9.08124074E-03
   14.0083313      0.222306654     -0.108654507       6.58606319E-03
   15.5156536      0.183770806      -9.41247046E-02   1.04496647E-02
   17.1425037      0.150165185      -8.80561173E-02   1.53275114E-02
   18.8983612      0.121835239      -7.43886083E-02   9.42418724E-03
   20.7934532      0.101005204      -6.77320808E-02   5.97299542E-03
   22.8388214       8.12804550E-02  -6.24105558E-02   3.06837005E-03
   25.0463848       6.54930100E-02  -5.05606458E-02   1.49986648E-03
   27.4290028       5.33628650E-02  -4.56808358E-02   4.56762267E-03
   30.0005569       4.17662747E-02  -3.89262028E-02   3.75230215E-03
   32.7760315       3.31292376E-02  -3.37430835E-02   2.21192511E-03
   35.7715950       2.63288952E-02  -2.97948457E-02   2.00000289E-03
   39.0046997       1.99498869E-02  -2.56794598E-02   2.32492085E-03
   42.4941864       1.54296933E-02  -2.27743238E-02   6.39905455E-04
   46.2603798       1.14175612E-02  -2.01061759E-02   1.50068896E-03
   50.3252258       8.71005375E-03  -1.73837319E-02   1.15245581E-03
   54.7124062       6.62934361E-03  -1.52074639E-02   3.98735167E-04
   59.4474792       4.61304793E-03  -1.31746056E-02  -2.19633454E-04
   64.5580368       3.45020555E-03  -1.14375185E-02  -7.31727225E-04
   70.0738449       2.06645718E-03  -9.00071859E-03   4.20790806E-04
   76.0270538       1.50931824E-03  -6.83774566E-03  -2.40937719E-04
   82.4523392       1.38093275E-03  -5.59857441E-03  -3.57901648E-04
   89.3871307       1.08733855E-03  -4.14681900E-03  -4.92430525E-04
   96.8718414       1.41250005E-03  -3.12809926E-03  -4.53510613E-04
   104.950073       1.65759074E-03  -2.72283307E-03  -8.50494020E-04
   113.668892       1.04854128E-03  -2.48697447E-03  -7.06435996E-04
   123.079102       1.13280526E-04  -2.21537123E-03  -3.94116272E-04
   133.235519      -2.80831591E-04  -2.16639973E-03  -5.37878135E-04
   144.197311      -3.20924300E-04  -1.78606925E-03  -1.99692120E-04
