  0.194463387       43.8992157       114.495689       118.953056    
  0.606373906       8.22340488       23.0389175       35.8335304    
   1.05094814       5.24716473       6.10505199       11.7390747    
   1.53077626       4.50924730       1.63940132       4.34985876    
   2.04865360       3.74875951      0.557648182       1.32761562    
   2.60759783       3.05436397      0.307756126      0.607636511    
   3.21086502       2.44497204      0.116789050      0.326828003    
   3.86197019       1.94940436      -4.48246002E-02  0.107300863    
   4.56470680       1.55727720     -0.126215130       4.72012833E-02
   5.32316875       1.22915649     -0.177661657       3.47625166E-02
   6.14177561      0.979154170     -0.182370201       6.85531180E-03
   7.02529573      0.785610735     -0.170660809       2.40758378E-02
   7.97887754      0.632154286     -0.158667773       1.07671972E-02
   9.00807667      0.501301527     -0.161868706       1.44830868E-02
   10.1188889      0.409123600     -0.138561279       2.87263431E-02
   11.3177872      0.335334539     -0.124001041       1.19874999E-02
   12.6117544      0.271779329     -0.116672181       3.79770319E-03
   14.0083313      0.223768756     -0.105694041       1.36409011E-02
   15.5156536      0.182873234     -0.100230195       1.07432315E-02
   17.1425037      0.151723400      -8.59901309E-02   9.48031433E-03
   18.8983612      0.121898800      -7.71217719E-02   9.57310572E-03
   20.7934532       9.95202959E-02  -6.50248453E-02   6.40281336E-03
   22.8388214       8.17206204E-02  -6.08736686E-02   3.25030787E-03
   25.0463848       6.54135048E-02  -5.28821982E-02   2.84500699E-03
   27.4290028       5.31292707E-02  -4.76752184E-02   3.11305956E-03
   30.0005569       4.25048172E-02  -3.95915210E-02   2.77900510E-03
   32.7760315       3.32736447E-02  -3.68960276E-02   2.19106092E-03
   35.7715950       2.61520389E-02  -3.13156620E-02   1.67042995E-03
   39.0046997       2.02946812E-02  -2.71933991E-02   1.11257052E-03
   42.4941864       1.56636219E-02  -2.29348093E-02   2.01728963E-03
   46.2603798       1.17950784E-02  -1.99138243E-02   1.69804180E-03
   50.3252258       9.09555610E-03  -1.59129035E-02   7.76233210E-04
   54.7124062       6.59880275E-03  -1.43995099E-02   1.51450653E-03
   59.4474792       4.65872418E-03  -1.22940214E-02   8.23415874E-04
   64.5580368       3.44400457E-03  -1.12944357E-02   4.96952096E-04
   70.0738449       1.99431484E-03  -8.83528683E-03  -1.27147170E-04
   76.0270538       1.63486856E-03  -6.19444437E-03  -7.73714622E-04
   82.4523392       1.26072171E-03  -5.33020915E-03  -4.96724504E-04
   89.3871307       1.39949168E-03  -3.92228598E-03  -1.13359005E-04
   96.8718414       1.70364731E-03  -2.86605163E-03  -2.56587286E-04
   104.950073       1.89602503E-03  -2.54170620E-03  -1.84761317E-04
   113.668892       1.08888547E-03  -1.98967336E-03  -6.71309361E-04
   123.079102       1.91464540E-04  -2.13060225E-03  -5.65996103E-04
   133.235519      -3.81754100E-04  -1.99174392E-03  -5.41757268E-04
   144.197311      -3.24889872E-04  -1.57432351E-03  -2.71817204E-04
