   8.85175616E-02   93.4711456       146.855835       180.509705    
  0.277479112       35.1390495       103.177170       113.120293    
  0.483537227       12.4755068       42.3247261       61.0838432    
  0.708238721       7.07252359       18.1968193       29.9340630    
  0.953270435       5.59073734       9.19466209       17.0713425    
   1.22047174       4.93549919       4.00116014       8.85699558    
   1.51184845       4.53115654       1.76893497       4.60169125    
   1.82958782       4.07847738      0.882982790       2.18892694    
   2.17607522       3.58383083      0.557646930       1.05518830    
   2.55391145       3.13289452      0.351894736      0.616895616    
   2.96593285       2.68506002      0.176252201      0.395952195    
   3.41523266       2.28556299       4.89312001E-02  0.235670656    
   3.90518355       1.92791080      -6.26580790E-02  0.117980823    
   4.43946314       1.61342347     -0.129448608       8.10916200E-02
   5.02208281       1.35024226     -0.170620248       5.13655245E-02
   5.65741539       1.11851096     -0.180634573       3.06963474E-02
   6.35023069      0.927667022     -0.183458596       1.34793622E-02
   7.10572958      0.765980184     -0.175131172       2.58009359E-02
   7.92958355      0.633507431     -0.168934628       1.23866554E-02
   8.82797623      0.524518430     -0.161948651       1.33404117E-02
   9.80765247      0.434921235     -0.145385891       1.78909227E-02
   10.8759670      0.359782547     -0.133852601       1.30105102E-02
   12.0409374      0.298446655     -0.124880418       1.05213849E-02
   13.3113108      0.246500432     -0.113659635       1.22708064E-02
   14.6966238      0.204186678     -0.101313353       1.03902081E-02
   16.2072735      0.167907521      -9.03389454E-02   9.29037947E-03
   17.8546028      0.138461366      -8.13529268E-02   6.93675084E-03
   19.6509762      0.112845495      -7.27343857E-02   8.24330654E-03
   21.6098785       9.19702873E-02  -6.48136213E-02   7.90476613E-03
   23.7460155       7.46689737E-02  -5.77585399E-02   4.00922587E-03
   26.0754223       5.98160438E-02  -5.02520949E-02   4.19405662E-03
   28.6155853       4.76797521E-02  -4.42393944E-02   3.64482054E-03
   31.3855724       3.76966000E-02  -3.73451412E-02   2.18622596E-03
   34.4061775       2.91588660E-02  -3.23267542E-02   1.94126635E-03
   37.7000809       2.25733295E-02  -2.82181483E-02   2.13399110E-03
   41.2919998       1.71855371E-02  -2.42182352E-02   1.10277650E-03
   45.2089043       1.28019601E-02  -2.05915328E-02   1.37708546E-03
   49.4801941       9.33761895E-03  -1.72849670E-02   1.07800204E-03
   54.1379395       6.65987004E-03  -1.51674394E-02   8.94278637E-04
   59.2170982       4.68207663E-03  -1.29271112E-02   3.66207416E-04
   64.7557983       3.12737166E-03  -1.10711679E-02   2.18391913E-04
   70.7956238       2.06127344E-03  -8.36178847E-03  -3.32361262E-04
   77.3819122       1.36351911E-03  -6.45699818E-03  -6.05650945E-04
   84.5641022       1.10669329E-03  -4.95608104E-03  -4.22770419E-04
   92.3961105       1.21357501E-03  -3.60788452E-03  -2.08586625E-05
   100.936729       1.70727307E-03  -2.82049784E-03  -4.53681219E-04
   110.250076       1.24302576E-03  -2.33852607E-03  -5.59418811E-04
   120.406059       3.22119769E-04  -2.13986635E-03  -5.55944978E-04
   131.480911      -2.52784375E-04  -2.15902948E-03  -6.36539422E-04
   143.557785      -3.71689181E-04  -1.61775353E-03  -3.15534358E-04
