   8.85175616E-02   93.5389938       146.731796       180.440445    
  0.277479112       35.1270332       103.335381       112.957710    
  0.483537227       12.3610229       41.7589760       60.0889854    
  0.708238721       7.07728052       18.2185001       29.9613991    
  0.953270435       5.59075165       9.19626427       17.0685692    
   1.22047174       4.93342876       3.98898101       8.83484077    
   1.51184845       4.53052568       1.76845765       4.60090446    
   1.82958782       4.07743835      0.881554782       2.18689585    
   2.17607522       3.58332396      0.557428420       1.05417585    
   2.55391145       3.13289833      0.351884574      0.617614031    
   2.96593285       2.68498921      0.176024869      0.396152109    
   3.41523266       2.28558683       4.88708317E-02  0.235699758    
   3.90518355       1.92790926      -6.27248064E-02  0.118038565    
   4.43946314       1.61339080     -0.129564717       8.09471980E-02
   5.02208281       1.35023355     -0.170679599       5.13248667E-02
   5.65741539       1.11850333     -0.180639416       3.07775270E-02
   6.35023069      0.927665591     -0.183496535       1.34344790E-02
   7.10572958      0.765982091     -0.175110519       2.58115996E-02
   7.92958355      0.633511245     -0.168969825       1.24186343E-02
   8.82797623      0.524516582     -0.161925048       1.33069884E-02
   9.80765247      0.434920162     -0.145403937       1.79781541E-02
   10.8759670      0.359778911     -0.133856878       1.30550852E-02
   12.0409374      0.298445672     -0.124908522       1.04960054E-02
   13.3113108      0.246502027     -0.113687962       1.22507177E-02
   14.6966238      0.204186648     -0.101336226       1.04403170E-02
   16.2072735      0.167906702      -9.03392285E-02   9.33393091E-03
   17.8546028      0.138460487      -8.13447386E-02   6.92346180E-03
   19.6509762      0.112844788      -7.27520660E-02   8.25510174E-03
   21.6098785       9.19696912E-02  -6.48249388E-02   7.90370721E-03
   23.7460155       7.46678486E-02  -5.77495173E-02   3.98880709E-03
   26.0754223       5.98148182E-02  -5.02718017E-02   4.21790639E-03
   28.6155853       4.76788543E-02  -4.42507118E-02   3.60224280E-03
   31.3855724       3.76954898E-02  -3.73739153E-02   2.17651227E-03
   34.4061775       2.91578360E-02  -3.23369130E-02   1.94422645E-03
   37.7000809       2.25723386E-02  -2.82309055E-02   2.12768652E-03
   41.2919998       1.71843432E-02  -2.42330078E-02   1.12530380E-03
   45.2089043       1.28007885E-02  -2.06088759E-02   1.39748142E-03
   49.4801941       9.33648553E-03  -1.72985159E-02   1.06896053E-03
   54.1379395       6.65865093E-03  -1.51812863E-02   9.18753620E-04
   59.2170982       4.68088500E-03  -1.29441852E-02   3.76491924E-04
   64.7557983       3.12614301E-03  -1.10826632E-02   2.13136416E-04
   70.7956238       2.06017494E-03  -8.37422628E-03  -3.12968506E-04
   77.3819122       1.36251852E-03  -6.46006363E-03  -6.25754648E-04
   84.5641022       1.10580621E-03  -4.95640654E-03  -4.36725590E-04
   92.3961105       1.21280761E-03  -3.61486524E-03  -9.49202695E-06
   100.936729       1.70661137E-03  -2.82395049E-03  -4.78281494E-04
   110.250076       1.24234136E-03  -2.33961246E-03  -5.73961879E-04
   120.406059       3.21371015E-04  -2.13764305E-03  -5.68312244E-04
   131.480911      -2.53592036E-04  -2.16327654E-03  -6.43992506E-04
   143.557785      -3.72333918E-04  -1.62571203E-03  -3.32745840E-04
