  0.194463387       44.5626526       117.414291       117.722336    
  0.606373906       8.58181763       24.0428238       37.1176949    
   1.05094814       5.18377638       5.82319593       12.0775690    
   1.53077626       4.59892321       1.83019483       4.79172182    
   2.04865360       3.74768162      0.669132531       1.31070042    
   2.60759783       3.07326388      0.273688853      0.425584763    
   3.21086502       2.42820454      0.129344210      0.242721498    
   3.86197019       1.96301234      -5.72607256E-02  0.119549252    
   4.56470680       1.54180682     -0.156309947       8.87926668E-02
   5.32316875       1.22053695     -0.162028551       5.25652692E-02
   6.14177561      0.979205191     -0.185551077       7.21455738E-03
   7.02529573      0.778775573     -0.177522719       1.47371134E-02
   7.97887754      0.625396848     -0.166518122       1.81002188E-02
   9.00807667      0.506193578     -0.163190618       1.34098651E-02
   10.1188889      0.409857601     -0.137765124       1.96164772E-02
   11.3177872      0.336177558     -0.130609944       1.29158357E-02
   12.6117544      0.270531446     -0.113461219       1.30024338E-02
   14.0083313      0.223066285     -0.106167726       1.26209194E-02
   15.5156536      0.183795676      -9.29011926E-02   1.23140141E-02
   17.1425037      0.151183188      -8.69300142E-02   1.07694762E-02
   18.8983612      0.122655407      -7.92677552E-02   4.73881373E-03
   20.7934532       9.88269821E-02  -6.78221285E-02   7.46595627E-03
   22.8388214       8.18300992E-02  -6.21086285E-02   2.85044056E-03
   25.0463848       6.58351555E-02  -5.40636554E-02   3.35266860E-03
   27.4290028       5.40810898E-02  -4.82329391E-02   4.95291362E-03
   30.0005569       4.27889638E-02  -4.03655805E-02   4.11707116E-03
   32.7760315       3.37169804E-02  -3.49995978E-02   3.18065146E-03
   35.7715950       2.63786223E-02  -3.02065592E-02   2.06111232E-03
   39.0046997       2.10770480E-02  -2.61777882E-02   2.04034057E-03
   42.4941864       1.60298403E-02  -2.32101325E-02   9.97747993E-04
   46.2603798       1.23105515E-02  -2.01581772E-02   5.21424401E-04
   50.3252258       8.97812564E-03  -1.73947513E-02   2.25223252E-04
   54.7124062       6.50722999E-03  -1.51346857E-02   5.12096798E-04
   59.4474792       4.61614085E-03  -1.32319555E-02   3.59403028E-04
   64.5580368       3.20588681E-03  -1.17900455E-02   7.29457941E-04
   70.0738449       2.10457784E-03  -8.97216331E-03  -3.41514940E-04
   76.0270538       1.54693029E-03  -6.87741023E-03  -8.29397875E-04
   82.4523392       1.17052183E-03  -5.27313445E-03  -9.72595881E-04
   89.3871307       1.00900850E-03  -4.34001861E-03  -6.24244916E-04
   96.8718414       1.47385208E-03  -3.05459485E-03  -5.20412053E-04
   104.950073       1.66041218E-03  -2.87618767E-03  -9.15202720E-04
   113.668892       9.94856120E-04  -2.21047248E-03  -1.00092869E-03
   123.079102       2.89357558E-04  -1.97829562E-03  -7.37060560E-04
   133.235519      -2.50122393E-04  -1.87225826E-03  -8.27536569E-04
   144.197311      -3.07058363E-04  -1.17293838E-03  -3.59170197E-04
