1.401611221889583273e-02 9.999998568011978506e-01 -5.474055228924700426e-09 1.850028785637729137e-08 4.702558426960861521e-08 -3.344961585435273280e-08 4.632915268859284005e-08
1.420668230183496847e-02 9.999998495689510492e-01 -5.624178234969868712e-09 1.900907759989874310e-08 4.831839430598221113e-08 -3.436929289587694534e-08 4.760267490220603454e-08
1.439984347108564690e-02 9.999998422006143306e-01 -5.778421562841014585e-09 1.953189126671894977e-08 4.964681875460892341e-08 -3.531430904172066440e-08 4.891127424947364440e-08
1.459563095635533526e-02 9.999998346936177507e-01 -5.936898387053507908e-09 2.006911674220304111e-08 5.101184179120656019e-08 -3.628536461275212478e-08 5.025591973375741223e-08
1.479408046635224960e-02 9.999998270453418492e-01 -6.099725037789254987e-09 2.062115262842157396e-08 5.241447480830247253e-08 -3.728317936242165925e-08 5.163760722134315513e-08
1.499522819529809474e-02 9.999998192531183161e-01 -6.267021046948049363e-09 2.118840860580235643e-08 5.385575727282759965e-08 -3.830849302986964045e-08 5.305736021119727486e-08
1.519911082952933937e-02 9.999998113142274381e-01 -6.438909236438697923e-09 2.177130574312968025e-08 5.533675751024813409e-08 -3.936206589841199009e-08 5.451623060631610696e-08
1.540576555418826481e-02 9.999998032258988756e-01 -6.615515808955192790e-09 2.237027681645155700e-08 5.685857351117153855e-08 -4.044467937004346509e-08 5.601529950716543898e-08
1.561523006000497225e-02 9.999997949853093315e-01 -6.796970441210779259e-09 2.298576663682519731e-08 5.842233376024187074e-08 -4.155713655582903839e-08 5.755567802702571043e-08
1.582754255017161313e-02 9.999997865895818849e-01 -6.983406379800934420e-09 2.361823238750196410e-08 6.002919808884525074e-08 -4.270026288326604154e-08 5.913850813073862190e-08
1.604274174731007072e-02 9.999997780357854360e-01 -7.174960539683982814e-09 2.426814397053733096e-08 6.168035855158084942e-08 -4.387490672058725076e-08 6.076496349680925512e-08
1.626086690053439587e-02 9.999997693209335958e-01 -7.371773605398104144e-09 2.493598436325252518e-08 6.337704032757338108e-08 -4.508194001877150116e-08 6.243625040392086699e-08
1.648195779260926142e-02 9.999997604419824659e-01 -7.573990135081149006e-09 2.562224998479828946e-08 6.512050264725508952e-08 -4.632225897171056465e-08 6.415360864247844844e-08
1.670605474720572581e-02 9.999997513958313045e-01 -7.781758667369025802e-09 2.632745107310420713e-08 6.691203974532884737e-08 -4.759678469503975041e-08 6.591831245187961199e-08
1.693319863625569049e-02 9.999997421793208607e-01 -7.995231831236375685e-09 2.705211207245702036e-08 6.875298184052187532e-08 -4.890646392406756302e-08 6.773167148410992673e-08
1.716343088740631198e-02 9.999997327892305998e-01 -8.214566419010769611e-09 2.779677209223004022e-08 7.064469623796475196e-08 -5.025226974137365572e-08 6.959503181405942579e-08
1.739679349157578769e-02 9.999997232222809229e-01 -8.439923661964171091e-09 2.856198507651582110e-08 7.258858798644666888e-08 -5.163520227583910195e-08 7.150977688131429415e-08
1.763332901061187910e-02 9.999997134751281713e-01 -8.671469110163769360e-09 2.934832058603754739e-08 7.458610151180715083e-08 -5.305628952004668250e-08 7.347732865338574602e-08
1.787308058505454600e-02 9.999997035443670690e-01 -8.909372914592119799e-09 3.015636399143614525e-08 7.663872133379061363e-08 -5.451658807180411991e-08 7.549914862605834427e-08
1.811609194200414219e-02 9.999996934265265036e-01 -9.153809913166006563e-09 3.098671697913332738e-08 7.874797328717838739e-08 -5.601718394641064446e-08 7.757673895037953934e-08
1.836240740309658462e-02 9.999996831180701928e-01 -9.404959760142858976e-09 3.183999800981607152e-08 8.091542568019150453e-08 -5.755919340196028394e-08 7.971164357177701264e-08
1.861207189258694966e-02 9.999996726153945747e-01 -9.663007059116202022e-09 3.271684278997241097e-08 8.314269048576309111e-08 -5.914376378808300501e-08 8.190544940146522028e-08
1.886513094554299538e-02 9.999996619148281418e-01 -9.928141499677879395e-09 3.361790475678093773e-08 8.543142456643517349e-08 -6.077207441866329273e-08 8.415978752088198660e-08
1.912163071615007037e-02 9.999996510126291094e-01 -1.020055799788131703e-08 3.454385557684936710e-08 8.778333093412555511e-08 -6.244533746942493729e-08 8.647633442037750866e-08
1.938161798612894268e-02 9.999996399049861928e-01 -1.048045684058392127e-08 3.549538565910942498e-08 9.020016004553155306e-08 -6.416479890092970759e-08 8.885681327290694434e-08
1.964514017326809622e-02 9.999996285880139446e-01 -1.076804383378776370e-08 3.647320468231575448e-08 9.268371113429346910e-08 -6.593173940779201227e-08 9.130299524382833566e-08
1.991224534007201771e-02 9.999996170577550858e-01 -1.106353045508871327e-08 3.747804213756858632e-08 9.523583358096908194e-08 -6.774747539485971480e-08 9.381670083783691826e-08
2.018298220252708053e-02 9.999996053101757321e-01 -1.136713397046196581e-08 3.851064794638995483e-08 9.785842841666774172e-08 -6.961335999094128537e-08 9.639980130344319636e-08
2.045740013898661794e-02 9.999995933411666149e-01 -1.167907775484716493e-08 3.957179279432730657e-08 1.005534493931507673e-07 -7.153078404224062423e-08 9.905421998029572278e-08
2.073554919917678166e-02 9.999995811465407503e-01 -1.199959121824911339e-08 4.066226908159571627e-08 1.033229050409970739e-07 -7.350117723267843955e-08 1.017819338796404728e-07
2.101748011332488231e-02 9.999995687220305518e-01 -1.232891013538650889e-08 4.178289128995392232e-08 1.061688598234023235e-07 -7.552600913702801754e-08 1.045849751138366705e-07
2.130324430141180420e-02 9.999995560632887193e-01 -1.266727678054665662e-08 4.293449666713360991e-08 1.090934358067217750e-07 -7.760679035369564763e-08 1.074654324647389022e-07
2.159289388255025699e-02 9.999995431658850187e-01 -1.301494010720969481e-08 4.411794586914451476e-08 1.120988142814465528e-07 -7.974507365993774610e-08 1.104254529771155917e-07
2.188648168449050871e-02 9.999995300253050612e-01 -1.337215593262034454e-08 4.533412362083068474e-08 1.151872374290646160e-07 -8.194245519981091941e-08 1.134672435971182196e-07
2.218406125325540421e-02 9.999995166369494148e-01 -1.373918712750061859e-08 4.658393939539764580e-08 1.183610100366143293e-07 -8.420057570614654698e-08 1.165930728575760858e-07
2.248568686290629282e-02 9.999995029961309401e-01 -1.411630381099820637e-08 4.786832811329961760e-08 1.216225012598963828e-07 -8.652112175724013579e-08 1.198052726110605933e-07
2.279141352544189481e-02 9.999994890980739015e-01 -1.450378355103751447e-08 4.918825086112258305e-08 1.249741464369370405e-07 -8.890582706939332965e-08 1.231062398122821872e-07
2.310129700083160542e-02 9.999994749379121917e-01 -1.490191153034564349e-08 5.054469569116944751e-08 1.284184490479909741e-07 -9.135647383620296547e-08 1.264984383706569321e-07
2.341539380718529045e-02 9.999994605106866663e-01 -1.531098091764522438e-08 5.193867814184474880e-08 1.319579822551952084e-07 -9.387489405697656900e-08 1.299844009586415847e-07
2.373376123106136701e-02 9.999994458113449225e-01 -1.573129284575987409e-08 5.337124238047836527e-08 1.355953914437908489e-07 -9.646297100168185898e-08 1.335667310664400181e-07
2.405645733791497709e-02 9.999994308347385230e-01 -1.616315679470279250e-08 5.484346176794218699e-08 1.393333958728731145e-07 -9.912264061863769757e-08 1.372481049193830267e-07
2.438354098268829054e-02 9.999994155756212200e-01 -1.660689078148889169e-08 5.635643974668808025e-08 1.431747908575566062e-07 -1.018558930323325889e-07 1.410312735485547081e-07
2.471507182054475185e-02 9.999994000286475115e-01 -1.706282159618974276e-08 5.791131069241155722e-08 1.471224499159337832e-07 -1.046647740739412567e-07 1.449190649005238945e-07
2.505111031774929012e-02 9.999993841883704215e-01 -1.753128504455946998e-08 5.950924079025792768e-08 1.511793269776427523e-07 -1.075513868558104506e-07 1.489143860075378288e-07
2.539171776269645922e-02 9.999993680492399450e-01 -1.801262619735039543e-08 6.115142893607223695e-08 1.553484586552863034e-07 -1.105178933908033528e-07 1.530202252193903200e-07
2.573695627708853448e-02 9.999993516055999399e-01 -1.850719964657960139e-08 6.283910766368181530e-08 1.596329665811798710e-07 -1.135665162582717458e-07 1.572396544993957888e-07
2.608688882726556413e-02 9.999993348516880154e-01 -1.901536972895355707e-08 6.457354415873018247e-08 1.640360599052302281e-07 -1.166995403272056826e-07 1.615758318048232700e-07
2.644157923568950935e-02 9.999993177816317580e-01 -1.953751095612444337e-08 6.635604099981226829e-08 1.685610373887011679e-07 -1.199193144801136841e-07 1.660320034390068517e-07
2.680109219258448860e-02 9.999993003894478427e-01 -2.007400805344275387e-08 6.818793752831208929e-08 1.732112905151658569e-07 -1.232282534846032338e-07 1.706115066651230934e-07
2.716549326773531198e-02 9.999992826690398129e-01 -2.062525640540452687e-08 7.007061064676872982e-08 1.779903057277934084e-07 -1.266288398197162540e-07 1.753177721991021637e-07
2.753484892244643586e-02 9.999992646141941943e-01 -2.119166230953843338e-08 7.200547594745678084e-08 1.829016672149880945e-07 -1.301236256045018155e-07 1.801543268723727363e-07
2.790922652166349938e-02 9.999992462185810504e-01 -2.177364327832171115e-08 7.399398881166350185e-08 1.879490596784517517e-07 -1.337152345718923253e-07 1.851247963509774583e-07
2.828869434625969417e-02 9.999992274757494304e-01 -2.237162834946542616e-08 7.603764554066578065e-08 1.931362711806925294e-07 -1.374063640993030755e-07 1.902329079326126170e-07
2.867332160548916389e-02 9.999992083791267028e-01 -2.298605840482530541e-08 7.813798451942084220e-08 1.984671960745050140e-07 -1.411997872977616365e-07 1.954824934240673806e-07
2.906317844960974034e-02 9.999991889220152252e-01 -2.361738645820935127e-08 8.029658747374970135e-08 2.039458381108732114e-07 -1.450983551705816465e-07 2.008774921200524586e-07
2.945833598267730280e-02 9.999991690975901237e-01 -2.426607815177376108e-08 8.251508046186984132e-08 2.095763131603062997e-07 -1.491049987853160390e-07 2.064219537708775470e-07
2.985886627551409891e-02 9.999991488988970723e-01 -2.493261186280813260e-08 8.479513550218860190e-08 2.153628529701891158e-07 -1.532227316068758913e-07 2.121200418302290968e-07
3.026484237885337242e-02 9.999991283188504054e-01 -2.561747921904392538e-08 8.713847163701371911e-08 2.213098080668469992e-07 -1.574546517985540561e-07 2.179760366000679091e-07
3.067633833666272639e-02 9.999991073502292327e-01 -2.632118542434323799e-08 8.954685633429818376e-08 2.274216512254218190e-07 -1.618039446392052803e-07 2.239943385644038566e-07
3.109342919964865060e-02 9.999990859856761061e-01 -2.704424963443711112e-08 9.202210686822841394e-08 2.337029809424435774e-07 -1.662738850002316671e-07 2.301794717992787920e-07
3.151619103894462426e-02 9.999990642176943556e-01 -2.778720534304549328e-08 9.456609173968572267e-08 2.401585250081671951e-07 -1.708678398938309519e-07 2.365360874805563002e-07
3.194470095998537540e-02 9.999990420386434264e-01 -2.855060073881607771e-08 9.718073219797743005e-08 2.467931442766736487e-07 -1.755892711046265174e-07 2.430689675120261528e-07
3.237903711656973244e-02 9.999990194407397670e-01 -2.933499927272836714e-08 9.986800350459391374e-08 2.536118360684771565e-07 -1.804417378482276551e-07 2.497830281610145341e-07
3.281927872511473943e-02 9.999989964160513889e-01 -3.014097983784680376e-08 1.026299368412417227e-07 2.606197386290578224e-07 -1.854288996052045014e-07 2.566833239935697828e-07
3.326550607910352259e-02 9.999989729564950913e-01 -3.096913735961611443e-08 1.054686206620701884e-07 2.678221347526650966e-07 -1.905545189376804015e-07 2.637750517268742208e-07
3.371780056372962464e-02 9.999989490538353509e-01 -3.182008319864439964e-08 1.083862023925701316e-07 2.752244559953868631e-07 -1.958224644374361437e-07 2.710635542915159390e-07
3.417624467074045075e-02 9.999989246996795478e-01 -3.269444560558551184e-08 1.113848901158229535e-07 2.828322869120130595e-07 -2.012367137489253116e-07 2.785543249905974927e-07
3.464092201348251826e-02 9.999988998854766331e-01 -3.359287018868488731e-08 1.144669543079860968e-07 2.906513694159166971e-07 -2.068013566801968060e-07 2.862530117793925779e-07
3.511191734215130672e-02 9.999988746025121333e-01 -3.451602035430681036e-08 1.176347296840756969e-07 2.986876073590781623e-07 -2.125205984132214749e-07 2.941654216871906891e-07
3.558931655924840037e-02 9.999988488419071508e-01 -3.546457796028899579e-08 1.208906167955546559e-07 3.069470707688761499e-07 -2.183987627585211866e-07 3.022975252703690213e-07
3.607320673524882365e-02 9.999988225946138121e-01 -3.643924358396929050e-08 1.242370842819206390e-07 3.154360011649010326e-07 -2.244402956024666641e-07 3.106554613885910846e-07
3.656367612448138682e-02 9.999987958514127140e-01 -3.744073720324189270e-08 1.276766705768483429e-07 3.241608160667261398e-07 -2.306497683555887950e-07 3.192455419233408498e-07
3.706081418122499083e-02 9.999987686029092604e-01 -3.846979869253412593e-08 1.312119859712642214e-07 3.331281141163508877e-07 -2.370318815505984609e-07 3.280742567311414550e-07
3.756471157602369465e-02 9.999987408395308863e-01 -3.952718837353068462e-08 1.348457146748507732e-07 3.423446802518922625e-07 -2.435914685349797668e-07 3.371482787204446923e-07
3.807546021222371624e-02 9.999987125515227282e-01 -4.061368754120296503e-08 1.385806169976427096e-07 3.518174911256728894e-07 -2.503334992803638086e-07 3.464744690944073972e-07
3.859315324273520503e-02 9.999986837289454034e-01 -4.173009920499398282e-08 1.424195312933231886e-07 3.615537202035563105e-07 -2.572630842537400807e-07 3.560598826488100542e-07
3.911788508702192246e-02 9.999986543616706802e-01 -4.287724844709952561e-08 1.463653765668259132e-07 3.715607439697994361e-07 -2.643854784996068279e-07 3.659117734180033992e-07
3.964975144832197373e-02 9.999986244393779256e-01 -4.405598319625736061e-08 1.504211545470749400e-07 3.818461473490329960e-07 -2.717060857418839995e-07 3.760376002887544848e-07
4.018884933110263014e-02 9.999985939515499966e-01 -4.526717481899693773e-08 1.545899521275401541e-07 3.924177297698160838e-07 -2.792304626548164765e-07 3.864450328750466040e-07
4.073527705875248928e-02 9.999985628874715760e-01 -4.651171872834443013e-08 1.588749438764868007e-07 4.032835114017948691e-07 -2.869643232580305697e-07 3.971419575628365320e-07
4.128913429151419290e-02 9.999985312362223988e-01 -4.779053520991152128e-08 1.632793943185847771e-07 4.144517390979546129e-07 -2.949135433905246193e-07 4.081364836332299210e-07
4.185052204466096354e-02 9.999984989866760321e-01 -4.910456986743860646e-08 1.678066608910170646e-07 4.259308934675674409e-07 -3.030841654136447867e-07 4.194369497582677583e-07
4.241954270692029766e-02 9.999984661274936570e-01 -5.045479448619495098e-08 1.724601963749846820e-07 4.377296951915714249e-07 -3.114824029519677417e-07 4.310519304893056798e-07
4.299630005914809039e-02 9.999984326471222928e-01 -5.184220771631134355e-08 1.772435517058029961e-07 4.498571120061111694e-07 -3.201146458222367335e-07 4.429902430322995960e-07
4.358089929325677236e-02 9.999983985337892456e-01 -5.326783581598713298e-08 1.821603788036835804e-07 4.623223657922676378e-07 -3.289874650962556585e-07 4.552609542003916714e-07
4.417344703140068524e-02 9.999983637754980004e-01 -5.473273337526728863e-08 1.872144335475423800e-07 4.751349399667739878e-07 -3.381076183211376558e-07 4.678733875876178553e-07
4.477405134542242204e-02 9.999983283600243356e-01 -5.623798426035792205e-08 1.924095785340654351e-07 4.883045866120812123e-07 -3.474820548430536642e-07 4.808371308544582776e-07
4.538282177656344923e-02 9.999982922749122149e-01 -5.778470218061872677e-08 1.977497865255397642e-07 5.018413347722577464e-07 -3.571179213851744552e-07 4.941620434202777624e-07
4.599986935544285449e-02 9.999982555074689028e-01 -5.937403167670556626e-08 2.032391433877303642e-07 5.157554980273957272e-07 -3.670225676893961532e-07 5.078582641835431974e-07
4.662530662230762735e-02 9.999982180447601898e-01 -6.100714889217606364e-08 2.088818514816689311e-07 5.300576828684183374e-07 -3.772035523828111772e-07 5.219362195848438738e-07
4.725924764755833063e-02 9.999981798736071736e-01 -6.268526260786664924e-08 2.146822327911977637e-07 5.447587967425198703e-07 -3.876686489565682791e-07 5.364066317878010765e-07
4.790180805255385421e-02 9.999981409805798194e-01 -6.440961490141293405e-08 2.206447327503953905e-07 5.598700572917749428e-07 -3.984258520185402702e-07 5.512805272935191539e-07
4.855310503069897032e-02 9.999981013519938511e-01 -6.618148223041562337e-08 2.267739235723831509e-07 5.754030008981038533e-07 -4.094833836297688120e-07 5.665692456099590509e-07
4.921325736881874968e-02 9.999980609739047566e-01 -6.800217634152746181e-08 2.330745079836660313e-07 5.913694919626615611e-07 -4.208496998765121620e-07 5.822844482728253272e-07
4.988238546882332869e-02 9.999980198321024583e-01 -6.987304520558880370e-08 2.395513230667281762e-07 6.077817324536928063e-07 -4.325334976345150300e-07 5.984381281289049574e-07
5.056061136966764208e-02 9.999979779121083157e-01 -7.179547417902513914e-08 2.462093439139294701e-07 6.246522712577157077e-07 -4.445437214827069049e-07 6.150426187936072451e-07
5.124805876960934065e-02 9.999979351991674648e-01 -7.377088679377482692e-08 2.530536879969419899e-07 6.419940147622786676e-07 -4.568895709182865091e-07 6.321106045794517263e-07
5.194485304876955006e-02 9.999978916782462646e-01 -7.580074597437174436e-08 2.600896190538232686e-07 6.598202367849381769e-07 -4.695805076842148841e-07 6.496551305183165844e-07
5.265112129200034269e-02 9.999978473340240814e-01 -7.788655504467478244e-08 2.673225514585176519e-07 6.781445893725978092e-07 -4.826262633716860224e-07 6.676896127946375942e-07
5.336699231206309957e-02 9.999978021508898474e-01 -8.002985900368790271e-08 2.747580543554151719e-07 6.969811133433277046e-07 -4.960368471865920782e-07 6.862278493664898783e-07
5.409259667312202313e-02 9.999977561129366199e-01 -8.223224543300047003e-08 2.824018565239771722e-07 7.163442500953327433e-07 -5.098225540429320191e-07 7.052840310922535720e-07
5.482806671455710268e-02 9.999977092039539217e-01 -8.449534583453278974e-08 2.902598507759053060e-07 7.362488527986159184e-07 -5.239939727948377492e-07 7.248727529865406325e-07
5.557353657510084172e-02 9.999976614074246317e-01 -8.682083676110645194e-08 2.983380988499210046e-07 7.567101984941255980e-07 -5.385619947702640286e-07 7.450090259232074497e-07
5.632914221730312559e-02 9.999976127065173248e-01 -8.921044121945359837e-08 3.066428360875629464e-07 7.777439999744127552e-07 -5.535378224967183905e-07 7.657082885642246628e-07
5.709502145232878828e-02 9.999975630840807206e-01 -9.166592970817682675e-08 3.151804768551439496e-07 7.993664189707381588e-07 -5.689329787821948542e-07 7.869864198323677512e-07
5.787131396509229836e-02 9.999975125226383543e-01 -9.418912168950840305e-08 3.239576195151156646e-07 8.215940787640683034e-07 -5.847593159643407700e-07 8.088597515532452885e-07
5.865816133973419944e-02 9.999974610043804724e-01 -9.678188685743452118e-08 3.329810519122823920e-07 8.444440777456233329e-07 -6.010290254915372290e-07 8.313450815853227820e-07
5.945570708544391236e-02 9.999974085111613675e-01 -9.944614668186900303e-08 3.422577566587372666e-07 8.679340028021162481e-07 -6.177546477270778934e-07 8.544596872177937889e-07
6.026409666263371490e-02 9.999973550244872778e-01 -1.021838755915434517e-07 3.517949171834329765e-07 8.920819440524945914e-07 -6.349490821409584682e-07 8.782213391560818333e-07
6.108347750946849924e-02 9.999973005255161640e-01 -1.049971025944418030e-07 3.615999233498087723e-07 9.169065090539937563e-07 -6.526255977025745527e-07 9.026483157208189783e-07
6.191399906875630355e-02 9.999972449950462750e-01 -1.078879126985667904e-07 3.716803776079354992e-07 9.424268380056553415e-07 -6.707978436398117451e-07 9.277594175814024556e-07
6.275581281520445365e-02 9.999971884135114841e-01 -1.108584486126966333e-07 3.820441009652278669e-07 9.686626188248208454e-07 -6.894798604559808366e-07 9.535739828043057735e-07
6.360907228304628347e-02 9.999971307609740734e-01 -1.139109120899608730e-07 3.926991397424756927e-07 9.956341036254469941e-07 -7.086860913705788564e-07 9.801119025379075556e-07
6.447393309404345074e-02 9.999970720171175165e-01 -1.170475656732712459e-07 4.036537719793252122e-07 1.023362124812268017e-06 -7.284313940080362710e-07 1.007393636980434155e-06
6.535055298586910089e-02 9.999970121612389296e-01 -1.202707344846815102e-07 4.149165140355941438e-07 1.051868111657039313e-06 -7.487310524323252055e-07 1.035440231818077977e-06
6.623909184087668767e-02 9.999969511722424098e-01 -1.235828077007418243e-07 4.264961279348585051e-07 1.081174108223215852e-06 -7.696007896253824370e-07 1.064273335320451054e-06
6.713971171526031401e-02 9.999968890286307088e-01 -1.269862404331122387e-07 4.384016283751883580e-07 1.111302790949411928e-06 -7.910567802444500658e-07 1.093915215760830878e-06
6.805257686861129751e-02 9.999968257084989043e-01 -1.304835556565777142e-07 4.506422899539207320e-07 1.142277486759067856e-06 -8.131156637570578866e-07 1.124388779349402192e-06
6.897785379387658122e-02 9.999967611895252961e-01 -1.340773458266011867e-07 4.632276551534245763e-07 1.174122192563904288e-06 -8.357945580525094374e-07 1.155717588867836567e-06
6.991571124772466561e-02 9.999966954489639681e-01 -1.377702749456565503e-07 4.761675419532486374e-07 1.206861594378188624e-06 -8.591110733561946087e-07 1.187925882654715772e-06
7.086632028132422434e-02 9.999966284636364611e-01 -1.415650804413123014e-07 4.894720520366179561e-07 1.240521087575522855e-06 -8.830833266147913744e-07 1.221038594266295157e-06
7.182985427154131575e-02 9.999965602099251116e-01 -1.454645753360316346e-07 5.031515788772968082e-07 1.275126797168339525e-06 -9.077299562471998310e-07 1.255081372597309463e-06
7.280648895256074116e-02 9.999964906637621720e-01 -1.494716500717521387e-07 5.172168166753337699e-07 1.310705599643113880e-06 -9.330701374302080312e-07 1.290080602787587839e-06
7.379640244793725379e-02 9.999964198006230376e-01 -1.535892747485492746e-07 5.316787690077345639e-07 1.347285144569869900e-06 -9.591235977463469880e-07 1.326063427565450285e-06
7.479977530308275224e-02 9.999963475955168102e-01 -1.578205014197163767e-07 5.465487577423776041e-07 1.384893876856752108e-06 -9.859106332951061583e-07 1.363057769219310314e-06
7.581679051819496806e-02 9.999962740229780822e-01 -1.621684660855808437e-07 5.618384327635708041e-07 1.423561060520642357e-06 -1.013452125368826089e-06 1.401092352389105353e-06
7.684763358163397562e-02 9.999961990570567227e-01 -1.666363911056508691e-07 5.775597814363968714e-07 1.463316802289557574e-06 -1.041769557532266106e-06 1.440196727350187433e-06
7.789249250375253342e-02 9.999961226713098839e-01 -1.712275876713901973e-07 5.937251383584483046e-07 1.504192075908216977e-06 -1.070885033207470567e-06 1.480401293981667537e-06
7.895155785118633529e-02 9.999960448387924528e-01 -1.759454579422641418e-07 6.103471960085930456e-07 1.546218748115275833e-06 -1.100821293877056836e-06 1.521737326632846963e-06
8.002502278161052751e-02 9.999959655320460605e-01 -1.807934978438510673e-07 6.274390147996888700e-07 1.589429603945605879e-06 -1.131601737677006696e-06 1.564236999425887586e-06
8.111308307896872294e-02 9.999958847230919767e-01 -1.857752993327524797e-07 6.450140343464788789e-07 1.633858374220425209e-06 -1.163250438687507994e-06 1.607933412594254773e-06
8.221593718918115967e-02 9.999958023834184528e-01 -1.908945531272350519e-07 6.630860844563874660e-07 1.679539762880585617e-06 -1.195792166694337482e-06 1.652860619396958034e-06
8.333378625633819370e-02 9.999957184839721736e-01 -1.961550515062223570e-07 6.816693964534443924e-07 1.726509475132787311e-06 -1.229252407534831289e-06 1.699053653823396361e-06
8.446683415938599504e-02 9.999956329951475986e-01 -2.015606908192163335e-07 7.007786153859009690e-07 1.774804247284753827e-06 -1.263657384133450743e-06 1.746548559285289372e-06
8.561528754931102547e-02 9.999955458867767488e-01 -2.071154744269252892e-07 7.204288120466557707e-07 1.824461876589675799e-06 -1.299034078069268371e-06 1.795382417972687591e-06
8.677935588683004242e-02 9.999954571281171045e-01 -2.128235157151631668e-07 7.406354953573914271e-07 1.875521251976699067e-06 -1.335410251780919248e-06 1.845593381071226769e-06
8.795925148059269283e-02 9.999953666878436120e-01 -2.186890407848221822e-07 7.614146257280789575e-07 1.928022386640571315e-06 -1.372814471525521357e-06 1.897220700058661415e-06
